地域コード,地域,調査年コード,調査年,15歳未満人口割合,65歳以上人口割合,課税対象所得
4102,宮城県 仙台市 宮城野区,2005,2005年度,14.308,14.613,
4102,宮城県 仙台市 宮城野区,2000,2000年度,15.351,12.453,
4102,宮城県 仙台市 宮城野区,1995,1995年度,17.174,9.966,
4102,宮城県 仙台市 宮城野区,1990,1990年度,19.693,7.993,
4103,宮城県 仙台市 若林区,2015,2015年度,11.519,21.135,
4103,宮城県 仙台市 若林区,2010,2010年度,12.723,18.137,
4103,宮城県 仙台市 若林区,2005,2005年度,13.291,16.136,
4103,宮城県 仙台市 若林区,2000,2000年度,14.363,13.755,
4103,宮城県 仙台市 若林区,1995,1995年度,16.106,11.175,
4103,宮城県 仙台市 若林区,1990,1990年度,18.989,8.927,
4104,宮城県 仙台市 太白区,2015,2015年度,12.78,23.213,
4104,宮城県 仙台市 太白区,2010,2010年度,13.716,20.097,
4104,宮城県 仙台市 太白区,2005,2005年度,14.314,16.847,
4104,宮城県 仙台市 太白区,2000,2000年度,14.892,13.956,
4104,宮城県 仙台市 太白区,1995,1995年度,16.445,11.534,
4104,宮城県 仙台市 太白区,1990,1990年度,19.444,9.308,
4105,宮城県 仙台市 泉区,2015,2015年度,12.345,22.711,
4105,宮城県 仙台市 泉区,2010,2010年度,14.135,17.935,
4105,宮城県 仙台市 泉区,2005,2005年度,15.093,13.902,
4105,宮城県 仙台市 泉区,2000,2000年度,16.48,10.609,
4105,宮城県 仙台市 泉区,1995,1995年度,19.13,8.108,
4105,宮城県 仙台市 泉区,1990,1990年度,22.946,6.391,
4202,宮城県 石巻市,2015,2015年度,11.487,30.057,155216612.0
4202,宮城県 石巻市,2010,2010年度,12.569,27.201,161947101.0
4202,宮城県 石巻市,2005,2005年度,13.657,24.166,170581710.0
4202,宮城県 石巻市,2000,2000年度,14.824,20.587,196006236.0
4202,宮城県 石巻市,1995,1995年度,16.662,16.971,202323875.0
4202,宮城県 石巻市,1990,1990年度,19.396,13.454,158191908.0
4203,宮城県 塩竈市,2015,2015年度,10.658,31.137,62333359.0
4203,宮城県 塩竈市,2010,2010年度,11.395,27.426,61844375.0
4203,宮城県 塩竈市,2005,2005年度,12.614,23.49,67347350.0
4203,宮城県 塩竈市,2000,2000年度,14.186,19.325,80995632.0
4203,宮城県 塩竈市,1995,1995年度,16.141,15.266,88212767.0
4203,宮城県 塩竈市,1990,1990年度,18.156,12.135,67105915.0
4205,宮城県 気仙沼市,2015,2015年度,10.123,34.943,67004465.0
4205,宮城県 気仙沼市,2010,2010年度,11.901,30.753,67975328.0
4205,宮城県 気仙沼市,2005,2005年度,13.383,26.831,74234252.0
4205,宮城県 気仙沼市,2000,2000年度,14.563,22.368,87535709.0
4205,宮城県 気仙沼市,1995,1995年度,16.379,17.677,90858765.0
4205,宮城県 気仙沼市,1990,1990年度,18.628,13.588,75336013.0
4206,宮城県 白石市,2015,2015年度,10.978,31.753,37007704.0
4206,宮城県 白石市,2010,2010年度,11.555,28.096,35486241.0
4206,宮城県 白石市,2005,2005年度,12.524,25.874,39381248.0
4206,宮城県 白石市,2000,2000年度,14.257,23.215,45849384.0
4206,宮城県 白石市,1995,1995年度,16.776,19.839,47925342.0
4206,宮城県 白石市,1990,1990年度,18.994,16.317,36864882.0
4207,宮城県 名取市,2015,2015年度,15.608,20.732,103714646.0
4207,宮城県 名取市,2010,2010年度,15.242,19.068,91095971.0
4207,宮城県 名取市,2005,2005年度,16.007,17.296,88809072.0
4207,宮城県 名取市,2000,2000年度,17.517,14.584,92865517.0
4207,宮城県 名取市,1995,1995年度,18.634,12.274,84930781.0
4207,宮城県 名取市,1990,1990年度,19.951,10.951,56620920.0
4208,宮城県 角田市,2015,2015年度,11.65,31.421,32563754.0
4208,宮城県 角田市,2010,2010年度,12.187,27.148,31408125.0
4208,宮城県 角田市,2005,2005年度,12.838,24.709,34922645.0
4208,宮城県 角田市,2000,2000年度,14.546,22.748,39036947.0
4208,宮城県 角田市,1995,1995年度,17.448,19.58,40719854.0
4208,宮城県 角田市,1990,1990年度,20.383,16.288,30842620.0
4209,宮城県 多賀城市,2015,2015年度,14.122,22.048,80465000.0
4209,宮城県 多賀城市,2010,2010年度,14.99,18.286,77438002.0
4209,宮城県 多賀城市,2005,2005年度,15.644,15.3,80716757.0
4209,宮城県 多賀城市,2000,2000年度,16.322,12.417,87167637.0
4209,宮城県 多賀城市,1995,1995年度,18.042,9.532,89114429.0
4209,宮城県 多賀城市,1990,1990年度,21.223,7.419,64768454.0
4211,宮城県 岩沼市,2015,2015年度,14.425,23.3,54189902.0
4211,宮城県 岩沼市,2010,2010年度,15.142,19.741,52573240.0
4211,宮城県 岩沼市,2005,2005年度,15.343,17.538,53200713.0
4211,宮城県 岩沼市,2000,2000年度,15.872,15.78,55066872.0
4211,宮城県 岩沼市,1995,1995年度,18.342,13.658,53153013.0
4211,宮城県 岩沼市,1990,1990年度,21.099,11.47,39179331.0
4212,宮城県 登米市,2015,2015年度,11.867,30.887,76012768.0
4212,宮城県 登米市,2010,2010年度,12.54,28.299,70903721.0
4212,宮城県 登米市,2005,2005年度,13.208,27.519,77531321.0
4212,宮城県 登米市,2000,2000年度,14.955,25.219,85818375.0
4212,宮城県 登米市,1995,1995年度,17.587,21.728,90664168.0
4212,宮城県 登米市,1990,1990年度,20.37,17.445,65512590.0
4213,宮城県 栗原市,2015,2015年度,10.378,35.854,63874270.0
4213,宮城県 栗原市,2010,2010年度,11.246,32.54,63122208.0
4213,宮城県 栗原市,2005,2005年度,11.933,30.909,71967870.0
4213,宮城県 栗原市,2000,2000年度,13.498,27.525,83288115.0
4213,宮城県 栗原市,1995,1995年度,16.128,22.85,89853845.0
4213,宮城県 栗原市,1990,1990年度,18.954,18.099,67017337.0
4214,宮城県 東松島市,2015,2015年度,13.584,26.145,39080482.0
4214,宮城県 東松島市,2010,2010年度,14.407,23.15,41600472.0
4214,宮城県 東松島市,2005,2005年度,15.201,20.467,42647962.0
4214,宮城県 東松島市,2000,2000年度,16.211,17.777,48002578.0
4214,宮城県 東松島市,1995,1995年度,18.241,14.903,47169379.0
4214,宮城県 東松島市,1990,1990年度,20.572,12.223,33183644.0
4215,宮城県 大崎市,2015,2015年度,12.834,26.925,145908463.0
4215,宮城県 大崎市,2010,2010年度,13.352,24.291,131092118.0
4215,宮城県 大崎市,2005,2005年度,13.992,22.957,140344582.0
4215,宮城県 大崎市,2000,2000年度,15.3,20.613,155866466.0
4215,宮城県 大崎市,1995,1995年度,17.667,17.391,154463550.0
4215,宮城県 大崎市,1990,1990年度,20.205,14.11,110474126.0
4216,宮城県 富谷市,2015,2015年度,18.656,17.615,71943779.0
4216,宮城県 富谷市,2010,2010年度,19.661,13.63,59842643.0
4216,宮城県 富谷市,2005,2005年度,18.943,11.36,54621467.0
4216,宮城県 富谷市,2000,2000年度,18.842,9.204,51109850.0
4216,宮城県 富谷市,1995,1995年度,21.397,7.802,42250470.0
4216,宮城県 富谷市,1990,1990年度,25.529,6.704,25047944.0
4301,宮城県 蔵王町,2015,2015年度,11.367,33.233,11965477.0
4301,宮城県 蔵王町,2010,2010年度,11.877,28.986,10799628.0
4301,宮城県 蔵王町,2005,2005年度,13.726,26.783,12097455.0
4301,宮城県 蔵王町,2000,2000年度,15.452,23.765,13753734.0
4301,宮城県 蔵王町,1995,1995年度,17.808,20.97,14592081.0
4301,宮城県 蔵王町,1990,1990年度,20.122,16.662,10342613.0
4302,宮城県 七ヶ宿町,2015,2015年度,6.845,46.133,1104176.0
4302,宮城県 七ヶ宿町,2010,2010年度,8.973,44.156,1061126.0
4302,宮城県 七ヶ宿町,2005,2005年度,10.369,42.33,1251166.0
4302,宮城県 七ヶ宿町,2000,2000年度,11.603,36.627,1522727.0
4302,宮城県 七ヶ宿町,1995,1995年度,11.822,33.211,1870805.0
4302,宮城県 七ヶ宿町,1990,1990年度,14.221,25.906,1438228.0
4321,宮城県 大河原町,2015,2015年度,13.799,25.082,28468563.0
4321,宮城県 大河原町,2010,2010年度,14.437,22.104,26116099.0
4321,宮城県 大河原町,2005,2005年度,14.768,19.859,27334695.0
4321,宮城県 大河原町,2000,2000年度,15.623,17.464,30103858.0
4321,宮城県 大河原町,1995,1995年度,17.713,15.003,29646211.0
4321,宮城県 大河原町,1990,1990年度,20.31,12.597,21807443.0
4322,宮城県 村田町,2015,2015年度,10.956,30.667,11022795.0
4322,宮城県 村田町,2010,2010年度,12.105,27.178,10438124.0
4322,宮城県 村田町,2005,2005年度,13.093,24.717,11954111.0
4322,宮城県 村田町,2000,2000年度,15.456,22.361,13652961.0
4322,宮城県 村田町,1995,1995年度,17.549,19.374,14630277.0
4322,宮城県 村田町,1990,1990年度,19.894,16.329,11006725.0
4323,宮城県 柴田町,2015,2015年度,12.152,25.809,43776217.0
4323,宮城県 柴田町,2010,2010年度,12.709,21.56,41942346.0
4323,宮城県 柴田町,2005,2005年度,13.585,18.631,45530719.0
4323,宮城県 柴田町,2000,2000年度,14.765,15.971,51390826.0
4323,宮城県 柴田町,1995,1995年度,17.265,13.709,50167540.0
4323,宮城県 柴田町,1990,1990年度,20.362,11.36,37487828.0
4324,宮城県 川崎町,2015,2015年度,9.796,33.632,8334672.0
4324,宮城県 川崎町,2010,2010年度,11.175,29.104,7217938.0
4324,宮城県 川崎町,2005,2005年度,12.076,27.591,8367221.0
4324,宮城県 川崎町,2000,2000年度,15.167,23.997,10139284.0
4324,宮城県 川崎町,1995,1995年度,18.571,20.685,10842418.0
4324,宮城県 川崎町,1990,1990年度,21.812,16.986,7487942.0
4341,宮城県 丸森町,2015,2015年度,9.762,37.418,13590609.0
4341,宮城県 丸森町,2010,2010年度,10.825,33.559,13043488.0
4341,宮城県 丸森町,2005,2005年度,11.589,31.878,15033685.0
4341,宮城県 丸森町,2000,2000年度,13.197,28.873,17443348.0
4341,宮城県 丸森町,1995,1995年度,15.96,24.946,18266449.0
4341,宮城県 丸森町,1990,1990年度,18.75,20.025,13555340.0
4361,宮城県 亘理町,2015,2015年度,12.576,27.869,36375663.0
4361,宮城県 亘理町,2010,2010年度,13.356,23.183,36578854.0
4361,宮城県 亘理町,2005,2005年度,14.164,20.568,38603656.0
4361,宮城県 亘理町,2000,2000年度,15.473,18.418,42350098.0
4361,宮城県 亘理町,1995,1995年度,17.624,16.459,39418980.0
4361,宮城県 亘理町,1990,1990年度,20.349,14.293,27081161.0
4362,宮城県 山元町,2015,2015年度,9.265,36.614,11309869.0
4362,宮城県 山元町,2010,2010年度,10.123,31.633,14963234.0
4362,宮城県 山元町,2005,2005年度,11.133,27.765,16871119.0
4362,宮城県 山元町,2000,2000年度,13.071,23.947,20091448.0
4362,宮城県 山元町,1995,1995年度,15.227,20.276,20859411.0
4362,宮城県 山元町,1990,1990年度,18.623,16.663,15357578.0
4401,宮城県 松島町,2015,2015年度,9.535,35.247,15299738.0
4401,宮城県 松島町,2010,2010年度,10.01,30.852,15419364.0
4401,宮城県 松島町,2005,2005年度,11.338,26.678,16346723.0
4401,宮城県 松島町,2000,2000年度,13.043,21.801,19639914.0
4401,宮城県 松島町,1995,1995年度,15.152,17.666,21155129.0
4401,宮城県 松島町,1990,1990年度,17.589,14.067,15707021.0
4404,宮城県 七ヶ浜町,2015,2015年度,12.133,26.641,22053078.0
4404,宮城県 七ヶ浜町,2010,2010年度,14.107,21.552,23259792.0
4404,宮城県 七ヶ浜町,2005,2005年度,15.63,18.26,24647034.0
4404,宮城県 七ヶ浜町,2000,2000年度,17.321,15.073,27329060.0
4404,宮城県 七ヶ浜町,1995,1995年度,19.436,12.178,27531746.0
4404,宮城県 七ヶ浜町,1990,1990年度,21.313,9.727,19056584.0
4406,宮城県 利府町,2015,2015年度,15.426,20.254,49922670.0
4406,宮城県 利府町,2010,2010年度,16.129,16.256,43769566.0
4406,宮城県 利府町,2005,2005年度,17.627,13.814,43080391.0
4406,宮城県 利府町,2000,2000年度,20.343,11.746,42989067.0
4406,宮城県 利府町,1995,1995年度,23.426,9.481,34886881.0
4406,宮城県 利府町,1990,1990年度,23.075,9.46,16516151.0
4421,宮城県 大和町,2015,2015年度,15.132,21.074,33889931.0
4421,宮城県 大和町,2010,2010年度,14.69,20.696,25215924.0
4421,宮城県 大和町,2005,2005年度,15.194,19.732,27151856.0
4421,宮城県 大和町,2000,2000年度,17.12,17.919,28200101.0
4421,宮城県 大和町,1995,1995年度,18.319,16.061,27436171.0
4421,宮城県 大和町,1990,1990年度,18.662,14.51,15800646.0
4422,宮城県 大郷町,2015,2015年度,11.493,32.712,7829910.0
4422,宮城県 大郷町,2010,2010年度,11.0,28.688,7581188.0
4422,宮城県 大郷町,2005,2005年度,11.396,27.037,8746939.0
4422,宮城県 大郷町,2000,2000年度,13.473,24.601,9832924.0
4422,宮城県 大郷町,1995,1995年度,17.593,20.881,10289971.0
4422,宮城県 大郷町,1990,1990年度,22.214,16.286,7099618.0
4424,宮城県 大衡村,2015,2015年度,14.15,26.109,5615597.0
4424,宮城県 大衡村,2010,2010年度,14.323,24.203,4638378.0
4424,宮城県 大衡村,2005,2005年度,15.07,22.971,5460915.0
4424,宮城県 大衡村,2000,2000年度,16.422,20.244,6503698.0
4424,宮城県 大衡村,1995,1995年度,18.215,17.966,6994756.0
4424,宮城県 大衡村,1990,1990年度,20.51,15.123,4629856.0
4444,宮城県 色麻町,2015,2015年度,12.807,30.105,6647631.0
4444,宮城県 色麻町,2010,2010年度,12.919,26.591,6112809.0
4444,宮城県 色麻町,2005,2005年度,12.793,26.018,6675369.0
4444,宮城県 色麻町,2000,2000年度,14.2,23.34,7650542.0
4444,宮城県 色麻町,1995,1995年度,17.5,20.111,8927125.0
4444,宮城県 色麻町,1990,1990年度,20.099,15.464,5970520.0
4445,宮城県 加美町,2015,2015年度,11.355,33.008,23407732.0
4445,宮城県 加美町,2010,2010年度,11.964,29.459,21182019.0
4445,宮城県 加美町,2005,2005年度,12.755,28.16,23725812.0
4445,宮城県 加美町,2000,2000年度,14.275,25.489,29181674.0
4445,宮城県 加美町,1995,1995年度,16.847,21.17,31331901.0
4445,宮城県 加美町,1990,1990年度,19.255,16.853,22003928.0
4501,宮城県 涌谷町,2015,2015年度,10.862,32.082,14894615.0
4501,宮城県 涌谷町,2010,2010年度,11.49,27.975,13740603.0
4501,宮城県 涌谷町,2005,2005年度,12.178,26.263,15955886.0
4501,宮城県 涌谷町,2000,2000年度,13.727,23.135,18646202.0
4501,宮城県 涌谷町,1995,1995年度,16.867,18.622,20221242.0
4501,宮城県 涌谷町,1990,1990年度,20.263,14.465,14594341.0
4505,宮城県 美里町,2015,2015年度,11.347,31.748,25609489.0
4505,宮城県 美里町,2010,2010年度,11.6,28.694,23938750.0
4505,宮城県 美里町,2005,2005年度,12.374,26.135,25976806.0
4505,宮城県 美里町,2000,2000年度,13.667,23.216,30403872.0
4505,宮城県 美里町,1995,1995年度,16.126,19.478,32296701.0
4505,宮城県 美里町,1990,1990年度,19.426,15.094,23402904.0
4581,宮城県 女川町,2015,2015年度,8.746,33.565,6359556.0
4581,宮城県 女川町,2010,2010年度,10.516,33.449,9900795.0
4581,宮城県 女川町,2005,2005年度,11.928,30.001,10193429.0
4581,宮城県 女川町,2000,2000年度,13.018,24.708,13159942.0
4581,宮城県 女川町,1995,1995年度,14.942,19.304,14327917.0
4581,宮城県 女川町,1990,1990年度,17.527,14.988,11642953.0
4606,宮城県 南三陸町,2015,2015年度,10.307,33.452,11596405.0
4606,宮城県 南三陸町,2010,2010年度,12.382,30.053,13803611.0
4606,宮城県 南三陸町,2005,2005年度,14.025,27.605,14657345.0
4606,宮城県 南三陸町,2000,2000年度,15.906,24.048,17970301.0
4606,宮城県 南三陸町,1995,1995年度,17.662,19.757,17574473.0
4606,宮城県 南三陸町,1990,1990年度,19.779,15.724,14085620.0
5201,秋田県 秋田市,2015,2015年度,11.056,28.09,394693686.0
5201,秋田県 秋田市,2010,2010年度,12.229,23.988,385990082.0
5201,秋田県 秋田市,2005,2005年度,13.173,21.126,409999159.0
5201,秋田県 秋田市,2000,2000年度,14.256,18.057,455943733.0
5201,秋田県 秋田市,1995,1995年度,15.99,14.919,441269810.0
5201,秋田県 秋田市,1990,1990年度,18.264,11.762,323438906.0
5202,秋田県 能代市,2015,2015年度,9.242,36.996,51536632.0
5202,秋田県 能代市,2010,2010年度,11.052,32.613,52335543.0
5202,秋田県 能代市,2005,2005年度,11.881,29.266,58909614.0
5202,秋田県 能代市,2000,2000年度,12.931,25.403,68189080.0
5202,秋田県 能代市,1995,1995年度,14.704,21.027,75086230.0
5202,秋田県 能代市,1990,1990年度,17.167,17.036,56990397.0
5203,秋田県 横手市,2015,2015年度,10.635,35.054,84314410.0
5203,秋田県 横手市,2010,2010年度,11.56,31.392,84090865.0
5203,秋田県 横手市,2005,2005年度,12.37,29.415,92172263.0
5203,秋田県 横手市,2000,2000年度,13.791,26.294,106794775.0
5203,秋田県 横手市,1995,1995年度,15.859,22.085,114108476.0
5203,秋田県 横手市,1990,1990年度,18.3,17.573,82408915.0
5204,秋田県 大館市,2015,2015年度,10.309,35.792,72496017.0
5204,秋田県 大館市,2010,2010年度,11.433,31.689,71884814.0
5204,秋田県 大館市,2005,2005年度,12.504,28.866,77629262.0
5204,秋田県 大館市,2000,2000年度,13.426,24.948,93008683.0
5204,秋田県 大館市,1995,1995年度,15.134,20.442,98647954.0
5204,秋田県 大館市,1990,1990年度,17.564,16.059,76894886.0
5206,秋田県 男鹿市,2015,2015年度,7.774,41.107,23516767.0
5206,秋田県 男鹿市,2010,2010年度,8.587,34.047,24412316.0
5206,秋田県 男鹿市,2005,2005年度,9.908,30.423,28396944.0
5206,秋田県 男鹿市,2000,2000年度,11.479,26.237,36346423.0
5206,秋田県 男鹿市,1995,1995年度,14.122,21.465,40067067.0
5206,秋田県 男鹿市,1990,1990年度,17.035,17.372,30170093.0
5207,秋田県 湯沢市,2015,2015年度,9.669,35.72,39604934.0
5207,秋田県 湯沢市,2010,2010年度,11.192,32.551,39654863.0
5207,秋田県 湯沢市,2005,2005年度,12.729,29.83,45415276.0
5207,秋田県 湯沢市,2000,2000年度,14.344,26.511,53917475.0
5207,秋田県 湯沢市,1995,1995年度,15.748,22.413,57384908.0
5207,秋田県 湯沢市,1990,1990年度,17.726,17.754,42124173.0
5209,秋田県 鹿角市,2015,2015年度,10.734,36.809,27196554.0
5209,秋田県 鹿角市,2010,2010年度,11.592,32.924,27381016.0
5209,秋田県 鹿角市,2005,2005年度,12.625,30.651,31125101.0
5209,秋田県 鹿角市,2000,2000年度,13.708,26.701,38626200.0
5209,秋田県 鹿角市,1995,1995年度,15.669,22.302,41456557.0
5209,秋田県 鹿角市,1990,1990年度,18.157,17.948,29863340.0
5210,秋田県 由利本荘市,2015,2015年度,10.699,33.064,77634217.0
5210,秋田県 由利本荘市,2010,2010年度,11.684,28.981,77567827.0
5210,秋田県 由利本荘市,2005,2005年度,12.596,27.019,87757625.0
5210,秋田県 由利本荘市,2000,2000年度,14.342,23.87,104010924.0
5210,秋田県 由利本荘市,1995,1995年度,16.481,19.977,105954719.0
5210,秋田県 由利本荘市,1990,1990年度,18.815,15.87,76895065.0
5211,秋田県 潟上市,2015,2015年度,11.244,31.255,30505144.0
5211,秋田県 潟上市,2010,2010年度,12.331,25.867,29414857.0
5211,秋田県 潟上市,2005,2005年度,13.754,22.433,32625284.0
5211,秋田県 潟上市,2000,2000年度,14.545,19.372,38935728.0
5211,秋田県 潟上市,1995,1995年度,16.108,16.163,37243183.0
5211,秋田県 潟上市,1990,1990年度,19.02,12.731,24527452.0
5212,秋田県 大仙市,2015,2015年度,10.54,34.619,75812850.0
